"","STATE","AGE","SEX","PER_TYP","INJ_SEV","ST_CASE","MONTH","DAY","HOUR","MINUTE","YEAR"
"11038",6,43,1,3,0,62215,10,7,2,35,2009
"11039",6,21,1,1,4,62216,10,7,4,15,2009
"11040",6,28,1,2,4,62216,10,7,4,15,2009
"11041",6,78,2,5,4,62217,10,7,6,0,2009
"11042",6,54,2,1,0,62217,10,7,6,0,2009
"11043",6,21,1,1,4,62218,10,7,7,50,2009
"11044",6,46,2,1,0,62218,10,7,7,50,2009
"11045",6,57,2,1,4,62219,10,7,9,15,2009
"11046",6,29,1,1,4,62220,10,8,17,38,2009
"11047",6,41,1,1,2,62220,10,8,17,38,2009
"11048",6,33,2,2,1,62220,10,8,17,38,2009
"11049",6,32,2,1,1,62220,10,8,17,38,2009
"11050",6,21,1,1,4,62221,10,8,21,35,2009
"11051",6,58,2,5,4,62222,10,8,22,13,2009
"11052",6,40,1,1,0,62222,10,8,22,13,2009
"11053",6,69,1,1,4,62223,10,8,22,30,2009
"11054",6,28,1,1,1,62224,10,9,1,0,2009
"11055",6,42,1,2,3,62224,10,9,1,0,2009
"11056",6,50,1,2,4,62224,10,9,1,0,2009
"11057",6,57,1,2,3,62224,10,9,1,0,2009
"11058",6,29,1,1,4,62225,10,9,2,3,2009
"11059",6,20,1,2,4,62225,10,9,2,3,2009
"11060",6,24,1,2,3,62225,10,9,2,3,2009
"11061",6,38,2,1,3,62226,10,9,4,15,2009
"11062",6,41,1,2,4,62226,10,9,4,15,2009
"11063",6,9,1,2,3,62226,10,9,4,15,2009
"11064",6,37,1,1,4,62227,10,9,13,57,2009
"11065",6,60,2,1,1,62228,10,9,17,38,2009
"11066",6,45,1,2,1,62228,10,9,17,38,2009
"11067",6,37,2,1,1,62228,10,9,17,38,2009
"11068",6,41,1,2,1,62228,10,9,17,38,2009
"11069",6,25,2,2,4,62228,10,9,17,38,2009
"11070",6,18,2,2,3,62228,10,9,17,38,2009
"11071",6,19,2,2,1,62228,10,9,17,38,2009
"11072",6,73,2,5,4,62229,10,9,21,15,2009
"11073",6,20,1,1,0,62229,10,9,21,15,2009
"11074",6,22,2,2,0,62229,10,9,21,15,2009
"11075",6,20,1,2,0,62229,10,9,21,15,2009
"11076",6,25,1,1,2,62230,10,10,2,18,2009
"11077",6,23,2,2,2,62230,10,10,2,18,2009
"11078",6,25,1,1,4,62230,10,10,2,18,2009
"11079",6,22,1,2,3,62230,10,10,2,18,2009
"11080",6,22,1,1,1,62230,10,10,2,18,2009
"11081",6,42,1,1,0,62230,10,10,2,18,2009
"11082",6,42,2,2,0,62230,10,10,2,18,2009
"11083",6,42,1,2,0,62230,10,10,2,18,2009
"11084",6,13,2,2,0,62230,10,10,2,18,2009
"11085",6,4,2,2,0,62230,10,10,2,18,2009
"11086",6,16,1,2,0,62230,10,10,2,18,2009
"11087",6,27,1,1,2,62231,11,1,16,38,2009
"11088",6,4,1,2,3,62231,11,1,16,38,2009
"11089",6,58,1,1,3,62231,11,1,16,38,2009
"11090",6,60,2,2,4,62231,11,1,16,38,2009
"11091",6,54,1,1,9,62231,11,1,16,38,2009
"11092",6,40,2,2,1,62231,11,1,16,38,2009
"11093",6,27,2,1,1,62231,11,1,16,38,2009
"11094",6,70,1,1,4,62232,11,1,18,39,2009
"11095",6,50,1,2,0,62232,11,1,18,39,2009
"11096",6,23,1,1,4,62233,11,1,19,49,2009
"11097",6,68,1,1,4,62234,11,6,14,15,2009
"11098",6,18,2,1,1,62234,11,6,14,15,2009
"11099",6,22,2,2,9,62234,11,6,14,15,2009
"11100",6,43,2,1,4,62235,11,17,14,7,2009
"11101",6,45,1,5,4,62236,11,8,22,28,2009
"11102",6,19,2,1,0,62236,11,8,22,28,2009
"11103",6,44,2,1,2,62237,11,9,17,1,2009
"11104",6,93,2,2,4,62237,11,9,17,1,2009
"11105",6,13,2,2,2,62237,11,9,17,1,2009
"11106",6,15,1,2,1,62237,11,9,17,1,2009
"11107",6,42,2,1,1,62237,11,9,17,1,2009
"11108",6,35,1,1,2,62238,11,22,1,50,2009
"11109",6,38,2,2,4,62238,11,22,1,50,2009
"11110",6,21,2,1,4,62239,11,22,2,10,2009
"11111",6,20,2,2,3,62239,11,22,2,10,2009
"11112",6,26,1,1,0,62239,11,22,2,10,2009
"11113",6,76,2,1,4,62240,11,22,8,30,2009
"11114",6,56,2,1,3,62241,11,22,15,20,2009
"11115",6,32,2,1,4,62241,11,22,15,20,2009
"11116",6,12,1,2,3,62241,11,22,15,20,2009
"11117",6,23,1,1,1,62242,8,23,22,5,2009
"11118",6,22,2,2,1,62242,8,23,22,5,2009
"11119",6,3,1,2,1,62242,8,23,22,5,2009
"11120",6,20,2,2,0,62242,8,23,22,5,2009
"11121",6,0,1,2,0,62242,8,23,22,5,2009
"11122",6,43,2,1,2,62242,8,23,22,5,2009
"11123",6,84,2,2,4,62242,8,23,22,5,2009
"11124",6,25,1,5,4,62243,11,9,22,9,2009
"11125",6,52,1,1,0,62243,11,9,22,9,2009
"11126",6,65,2,5,4,62244,11,10,20,8,2009
"11127",6,43,1,1,0,62244,11,10,20,8,2009
"11128",6,59,1,1,4,62245,11,10,23,10,2009
"11129",6,41,2,1,2,62245,11,10,23,10,2009
"11130",6,49,2,5,4,62246,11,16,8,25,2009
"11131",6,51,2,1,0,62246,11,16,8,25,2009
"11132",6,20,1,1,0,62247,11,22,5,3,2009
"11133",6,16,2,2,4,62247,11,22,5,3,2009
"11134",6,22,2,2,2,62247,11,22,5,3,2009
"11135",6,18,2,2,3,62247,11,22,5,3,2009
"11136",6,23,1,2,2,62247,11,22,5,3,2009
"11137",6,40,1,1,2,62248,11,22,16,50,2009
"11138",6,53,2,2,4,62248,11,22,16,50,2009
"11139",6,9,2,2,3,62248,11,22,16,50,2009
"11140",6,8,1,2,2,62248,11,22,16,50,2009
"11141",6,6,1,2,0,62248,11,22,16,50,2009
"11142",6,65,1,1,2,62248,11,22,16,50,2009
"11143",6,61,2,2,1,62248,11,22,16,50,2009
"11144",6,44,1,1,1,62248,11,22,16,50,2009
"11145",6,14,1,2,0,62248,11,22,16,50,2009
"11146",6,4,1,2,0,62248,11,22,16,50,2009
"11147",6,2,1,2,0,62248,11,22,16,50,2009
"11148",6,35,1,5,4,62249,11,22,19,59,2009
"11149",6,43,1,1,0,62249,11,22,19,59,2009
"11150",6,24,1,1,0,62249,11,22,19,59,2009
"11151",6,24,2,2,0,62249,11,22,19,59,2009
"11152",6,45,2,1,4,62250,9,13,16,44,2009
"11153",6,34,2,1,2,62251,9,27,9,47,2009
"11154",6,62,1,2,4,62251,9,27,9,47,2009
"11155",6,8,2,2,3,62251,9,27,9,47,2009
"11156",6,65,2,2,3,62251,9,27,9,47,2009
"11157",6,10,2,2,2,62251,9,27,9,47,2009
"11158",6,27,2,1,0,62252,10,17,1,50,2009
"11159",6,30,1,2,1,62252,10,17,1,50,2009
"11160",6,22,2,2,1,62252,10,17,1,50,2009
"11161",6,36,1,1,4,62252,10,17,1,50,2009
"11162",6,45,2,5,4,62253,11,3,21,51,2009
"11163",6,64,2,1,0,62253,11,3,21,51,2009
"11164",6,24,1,8,4,62254,11,15,1,0,2009
"11165",6,23,1,1,0,62254,11,15,1,0,2009
"11166",6,32,1,1,4,62255,11,15,1,30,2009
"11167",6,18,2,1,2,62256,11,15,19,40,2009
"11168",6,17,2,2,4,62256,11,15,19,40,2009
"11169",6,18,1,2,3,62256,11,15,19,40,2009
"11170",6,17,1,2,1,62256,11,15,19,40,2009
"11171",6,18,1,2,2,62256,11,15,19,40,2009
"11172",6,21,1,1,4,62257,11,16,11,53,2009
"11173",6,76,1,1,1,62257,11,16,11,53,2009
"11174",6,61,1,1,2,62258,11,16,15,19,2009
"11175",6,56,2,2,4,62258,11,16,15,19,2009
"11176",6,58,2,1,1,62258,11,16,15,19,2009
"11177",6,22,1,1,3,62259,11,21,17,22,2009
"11178",6,50,1,1,3,62259,11,21,17,22,2009
"11179",6,55,1,2,4,62259,11,21,17,22,2009
"11180",6,44,1,2,3,62259,11,21,17,22,2009
"11181",6,22,1,1,1,62260,2,1,4,50,2009
"11182",6,29,2,1,4,62260,2,1,4,50,2009
"11183",6,28,1,2,4,62260,2,1,4,50,2009
"11184",6,24,2,2,4,62260,2,1,4,50,2009
"11185",6,27,1,2,4,62260,2,1,4,50,2009
"11186",6,22,1,1,4,62261,8,15,17,38,2009
"11187",6,55,1,1,0,62261,8,15,17,38,2009
"11188",6,23,1,1,1,62262,8,16,3,25,2009
"11189",6,22,2,1,4,62262,8,16,3,25,2009
"11190",6,23,2,2,1,62262,8,16,3,25,2009
"11191",6,22,2,2,2,62262,8,16,3,25,2009
"11192",6,86,1,1,4,62263,9,2,6,32,2009
"11193",6,18,1,1,0,62264,9,7,11,47,2009
"11194",6,78,1,1,4,62264,9,7,11,47,2009
"11195",6,76,1,5,4,62265,9,11,9,2,2009
"11196",6,43,1,1,0,62265,9,11,9,2,2009
"11197",6,51,1,1,4,62266,10,7,6,10,2009
"11198",6,42,2,2,3,62266,10,7,6,10,2009
"11199",6,21,2,2,3,62266,10,7,6,10,2009
"11200",6,24,1,1,0,62266,10,7,6,10,2009
"11201",6,26,1,2,0,62266,10,7,6,10,2009
"11202",6,19,1,1,1,62267,10,29,22,36,2009
"11203",6,17,1,2,4,62267,10,29,22,36,2009
"11204",6,18,2,2,3,62267,10,29,22,36,2009
"11205",6,24,1,1,9,62268,11,12,13,54,2009
"11206",6,41,1,1,0,62268,11,12,13,54,2009
"11207",6,6,2,2,4,62268,11,12,13,54,2009
"11208",6,33,2,2,3,62268,11,12,13,54,2009
"11209",6,53,1,1,0,62268,11,12,13,54,2009
"11210",6,21,2,1,0,62269,7,11,18,20,2009
"11211",6,0,1,2,4,62269,7,11,18,20,2009
"11212",6,15,1,2,1,62269,7,11,18,20,2009
"11213",6,2,2,2,0,62269,7,11,18,20,2009
"11214",6,58,1,1,4,62270,8,26,16,40,2009
"11215",6,35,2,1,1,62270,8,26,16,40,2009
"11216",6,54,1,5,4,62271,9,4,7,50,2009
"11217",6,19,1,1,0,62271,9,4,7,50,2009
"11218",6,67,1,1,1,62271,9,4,7,50,2009
"11219",6,69,1,1,4,62272,9,7,20,20,2009
"11220",6,52,2,1,1,62272,9,7,20,20,2009
"11221",6,56,2,5,4,62273,9,22,6,2,2009
"11222",6,54,1,1,0,62273,9,22,6,2,2009
"11223",6,33,2,1,2,62274,9,26,22,50,2009
"11224",6,30,1,2,4,62274,9,26,22,50,2009
"11225",6,41,2,1,4,62275,10,3,23,13,2009
"11226",6,53,1,5,4,62276,10,9,20,33,2009
"11227",6,40,2,1,0,62276,10,9,20,33,2009
"11228",6,13,1,2,0,62276,10,9,20,33,2009
"11229",6,43,1,5,4,62277,10,10,19,0,2009
"11230",6,999,1,1,0,62277,10,10,19,0,2009
"11231",6,22,1,2,2,62277,10,10,19,0,2009
"11232",6,30,1,2,0,62277,10,10,19,0,2009
"11233",6,40,1,2,0,62277,10,10,19,0,2009
"11234",6,29,1,2,0,62277,10,10,19,0,2009
"11235",6,19,1,2,0,62277,10,10,19,0,2009
"11236",6,76,1,1,4,62278,10,1,18,50,2009
"11237",6,40,1,1,0,62278,10,1,18,50,2009
"11238",6,66,1,5,4,62279,10,16,3,44,2009
"11239",6,999,9,1,9,62279,10,16,3,44,2009
"11240",6,11,2,5,4,62280,10,16,8,8,2009
"11241",6,999,9,1,9,62280,10,16,8,8,2009
"11242",6,39,1,1,2,62281,10,18,0,3,2009
"11243",6,34,2,2,4,62281,10,18,0,3,2009
"11244",6,48,2,1,4,62282,10,26,20,29,2009
"11245",6,20,2,1,4,62284,10,24,13,10,2009
"11246",6,52,1,1,2,62285,10,24,11,29,2009
"11247",6,51,2,2,4,62285,10,24,11,29,2009
"11248",6,50,1,5,4,62286,10,24,19,46,2009
"11249",6,56,2,1,9,62286,10,24,19,46,2009
"11250",6,16,1,1,0,62287,10,25,3,35,2009
"11251",6,16,1,2,4,62287,10,25,3,35,2009
"11252",6,16,1,2,0,62287,10,25,3,35,2009
"11253",6,17,1,2,0,62287,10,25,3,35,2009
"11254",6,16,1,2,0,62287,10,25,3,35,2009
"11255",6,12,1,6,4,62288,10,26,17,45,2009
"11256",6,31,1,1,0,62288,10,26,17,45,2009
"11257",6,51,1,1,0,62289,10,13,17,10,2009
"11258",6,23,2,1,2,62289,10,13,17,10,2009
"11259",6,24,1,2,4,62289,10,13,17,10,2009
"11260",6,1,1,2,3,62289,10,13,17,10,2009
"11261",6,54,1,1,0,62289,10,13,17,10,2009
"11262",6,54,1,1,0,62289,10,13,17,10,2009
"11263",6,25,1,1,1,62289,10,13,17,10,2009
"11264",6,32,1,2,0,62289,10,13,17,10,2009
"11265",6,55,1,1,0,62289,10,13,17,10,2009
"11266",6,31,1,1,4,62289,10,13,17,10,2009
"11267",6,31,2,2,4,62289,10,13,17,10,2009
"11268",6,53,1,1,1,62289,10,13,17,10,2009
"11269",6,42,1,1,2,62289,10,13,17,10,2009
"11270",6,26,1,1,0,62289,10,13,17,10,2009
"11271",6,43,1,1,0,62289,10,13,17,10,2009
"11272",6,55,2,2,1,62289,10,13,17,10,2009
"11273",6,23,1,5,4,62290,11,9,12,15,2009
"11274",6,21,1,5,4,62290,11,9,12,15,2009
"11275",6,62,2,1,2,62290,11,9,12,15,2009
"11276",6,22,2,3,0,62290,11,9,12,15,2009
"11277",6,21,1,1,4,62291,11,9,15,30,2009
"11278",6,18,2,2,1,62291,11,9,15,30,2009
"11279",6,60,1,1,4,62292,11,9,21,50,2009
"11280",6,27,2,1,4,62293,11,10,15,29,2009
"11281",6,36,1,5,4,62294,11,10,17,30,2009
"11282",6,51,2,1,0,62294,11,10,17,30,2009
"11283",6,19,1,1,3,62295,11,10,20,43,2009
"11284",6,19,1,2,4,62295,11,10,20,43,2009
"11285",6,19,1,2,4,62295,11,10,20,43,2009
"11286",6,18,1,2,4,62295,11,10,20,43,2009
"11287",6,41,2,1,4,62296,11,10,21,0,2009
"11288",6,43,1,1,4,62297,11,11,11,0,2009
"11289",6,41,1,1,0,62297,11,11,11,0,2009
"11290",6,56,1,2,0,62297,11,11,11,0,2009
"11291",6,5,2,2,0,62297,11,11,11,0,2009
"11292",6,62,1,1,4,62298,11,12,12,25,2009
"11293",6,73,1,1,4,62299,11,12,13,10,2009
"11294",6,73,1,5,4,62300,11,10,17,49,2009
"11295",6,45,1,1,0,62300,11,10,17,49,2009
"11296",6,50,1,5,4,62301,11,12,20,25,2009
"11297",6,42,1,1,0,62301,11,12,20,25,2009
"11298",6,23,1,1,4,62302,11,12,20,29,2009
"11299",6,30,1,1,3,62303,11,13,2,10,2009
"11300",6,62,1,2,4,62303,11,13,2,10,2009
"11301",6,25,2,2,2,62303,11,13,2,10,2009
"11302",6,24,2,2,1,62303,11,13,2,10,2009
"11303",6,20,1,1,4,62304,11,13,3,35,2009
"11304",6,22,1,2,3,62304,11,13,3,35,2009
"11305",6,27,1,1,2,62305,11,13,8,40,2009
"11306",6,77,1,2,4,62305,11,13,8,40,2009
"11307",6,68,2,2,1,62305,11,13,8,40,2009
"11308",6,24,1,1,4,62306,11,13,16,10,2009
"11309",6,57,2,5,4,62307,8,26,5,54,2009
"11310",6,54,2,1,0,62307,8,26,5,54,2009
"11311",6,89,2,1,1,62308,8,27,15,55,2009
"11312",6,60,2,2,4,62308,8,27,15,55,2009
"11313",6,40,1,1,2,62308,8,27,15,55,2009
"11314",6,59,1,1,1,62308,8,27,15,55,2009
"11315",6,72,1,6,4,62309,8,28,13,5,2009
"11316",6,19,1,1,0,62309,8,28,13,5,2009
"11317",6,38,2,1,2,62310,10,1,14,10,2009
"11318",6,34,2,2,4,62310,10,1,14,10,2009
"11319",6,28,1,1,2,62310,10,1,14,10,2009
"11320",6,17,1,1,2,62311,10,4,1,45,2009
"11321",6,17,1,2,3,62311,10,4,1,45,2009
"11322",6,17,1,2,4,62311,10,4,1,45,2009
"11323",6,17,1,2,0,62311,10,4,1,45,2009
"11324",6,17,1,2,0,62311,10,4,1,45,2009
"11325",6,66,1,1,3,62312,10,4,2,4,2009
"11326",6,60,2,2,4,62312,10,4,2,4,2009
"11327",6,65,1,5,4,62313,10,4,6,28,2009
"11328",6,24,2,1,0,62313,10,4,6,28,2009
"11329",6,44,1,5,4,62314,10,4,23,21,2009
"11330",6,18,2,1,0,62314,10,4,23,21,2009
"11331",6,57,1,1,4,62315,11,13,2,20,2009
"11332",6,26,1,1,1,62315,11,13,2,20,2009
"11333",6,30,1,2,1,62315,11,13,2,20,2009
"11334",6,21,1,1,2,62315,11,13,2,20,2009
"11335",6,22,1,2,2,62315,11,13,2,20,2009
"11336",6,22,2,1,4,62316,8,30,3,45,2009
"11337",6,18,1,1,2,62317,8,30,4,33,2009
"11338",6,18,1,2,4,62317,8,30,4,33,2009
"11339",6,23,1,2,2,62317,8,30,4,33,2009
"11340",6,20,1,2,2,62317,8,30,4,33,2009
"11341",6,20,1,1,2,62317,8,30,4,33,2009
"11342",6,21,1,2,2,62317,8,30,4,33,2009
"11343",6,19,1,2,2,62317,8,30,4,33,2009
"11344",6,19,2,2,2,62317,8,30,4,33,2009
"11345",6,19,2,2,2,62317,8,30,4,33,2009
"11346",6,23,1,1,2,62318,9,1,4,0,2009
"11347",6,21,1,2,4,62318,9,1,4,0,2009
"11348",6,40,1,1,2,62319,9,1,7,8,2009
"11349",6,27,2,2,4,62319,9,1,7,8,2009
"11350",6,43,1,1,1,62319,9,1,7,8,2009
"11351",6,54,1,1,0,62319,9,1,7,8,2009
"11352",6,45,1,1,3,62320,9,1,11,16,2009
"11353",6,42,2,1,4,62320,9,1,11,16,2009
"11354",6,50,2,1,2,62320,9,1,11,16,2009
"11355",6,24,1,1,1,62320,9,1,11,16,2009
"11356",6,19,2,5,4,62321,10,10,3,9,2009
"11357",6,19,2,5,3,62321,10,10,3,9,2009
"11358",6,23,1,1,2,62321,10,10,3,9,2009
"11359",6,19,1,5,4,62322,10,10,4,8,2009
"11360",6,19,1,5,2,62322,10,10,4,8,2009
"11361",6,20,1,5,2,62322,10,10,4,8,2009
"11362",6,18,1,1,0,62322,10,10,4,8,2009
"11363",6,17,1,2,0,62322,10,10,4,8,2009
"11364",6,48,1,1,1,62323,10,10,10,10,2009
"11365",6,42,2,2,4,62323,10,10,10,10,2009
"11366",6,45,1,1,0,62323,10,10,10,10,2009
"11367",6,47,1,1,4,62324,10,11,2,20,2009
"11368",6,58,2,2,3,62324,10,11,2,20,2009
"11369",6,29,1,1,2,62324,10,11,2,20,2009
"11370",6,36,1,5,4,62325,10,11,4,56,2009
"11371",6,25,1,1,0,62325,10,11,4,56,2009
"11372",6,21,1,1,3,62326,10,11,20,21,2009
"11373",6,21,2,2,4,62326,10,11,20,21,2009
"11374",6,20,1,2,3,62326,10,11,20,21,2009
"11375",6,17,1,2,3,62326,10,11,20,21,2009
"11376",6,16,1,2,2,62326,10,11,20,21,2009
"11377",6,94,1,1,0,62327,10,12,8,36,2009
"11378",6,36,1,1,4,62327,10,12,8,36,2009
"11379",6,58,1,1,0,62327,10,12,8,36,2009
"11380",6,48,1,2,0,62327,10,12,8,36,2009
"11381",6,49,1,1,0,62327,10,12,8,36,2009
"11382",6,42,1,5,4,62328,10,13,99,99,2009
"11383",6,25,1,1,0,62328,10,13,99,99,2009
"11384",6,38,2,1,1,62329,9,1,17,5,2009
"11385",6,39,1,1,4,62329,9,1,17,5,2009
"11386",6,70,2,5,4,62330,11,19,8,17,2009
"11387",6,50,1,1,0,62330,11,19,8,17,2009
"11388",6,74,2,1,4,62331,11,19,13,40,2009
"11389",6,19,1,1,0,62332,11,19,15,30,2009
"11390",6,999,1,2,1,62332,11,19,15,30,2009
"11391",6,44,1,1,4,62332,11,19,15,30,2009
"11392",6,41,1,5,4,62333,11,19,16,26,2009
"11393",6,54,1,1,0,62333,11,19,16,26,2009
"11394",6,23,1,1,4,62334,10,14,5,42,2009
"11395",6,63,2,5,4,62335,10,14,9,25,2009
"11396",6,35,1,1,0,62335,10,14,9,25,2009
"11397",6,46,2,2,0,62335,10,14,9,25,2009
"11398",6,17,2,2,0,62335,10,14,9,25,2009
"11399",6,50,2,6,4,62336,10,14,14,58,2009
"11400",6,61,1,1,0,62336,10,14,14,58,2009
"11401",6,21,1,1,4,62337,10,14,23,8,2009
"11402",6,36,1,1,4,62338,10,15,0,30,2009
"11403",6,28,1,2,2,62338,10,15,0,30,2009
"11404",6,33,1,1,4,62339,10,15,1,35,2009
"11405",6,26,1,1,0,62339,10,15,1,35,2009
"11406",6,61,1,1,0,62339,10,15,1,35,2009
"11407",6,50,1,1,4,62340,10,15,11,30,2009
"11408",6,29,1,2,3,62340,10,15,11,30,2009
"11409",6,43,1,1,4,62341,10,15,15,42,2009
"11410",6,50,1,1,4,62342,10,15,19,0,2009
"11411",6,33,2,1,3,62342,10,15,19,0,2009
"11412",6,58,2,5,4,62343,10,15,20,42,2009
"11413",6,32,2,1,0,62343,10,15,20,42,2009
"11414",6,39,1,5,4,62344,10,15,21,25,2009
"11415",6,38,2,1,0,62344,10,15,21,25,2009
"11416",6,23,1,1,4,62345,10,16,6,45,2009
"11417",6,75,1,1,0,62345,10,16,6,45,2009
"11418",6,45,1,1,0,62345,10,16,6,45,2009
"11419",6,24,1,1,0,62345,10,16,6,45,2009
"11420",6,65,1,1,4,62346,10,16,17,24,2009
"11421",6,53,1,1,0,62347,10,16,19,10,2009
"11422",6,26,1,1,3,62347,10,16,19,10,2009
"11423",6,5,2,2,4,62347,10,16,19,10,2009
"11424",6,26,2,2,0,62347,10,16,19,10,2009
"11425",6,3,2,2,0,62347,10,16,19,10,2009
"11426",6,27,1,6,4,62348,10,16,20,23,2009
"11427",6,27,1,1,0,62348,10,16,20,23,2009
"11428",6,85,1,1,4,62349,10,16,20,40,2009
"11429",6,59,1,1,4,62350,10,16,99,99,2009
"11430",6,35,1,1,4,62351,10,17,0,44,2009
"11431",6,29,2,2,3,62351,10,17,0,44,2009
"11432",6,19,2,1,3,62352,10,17,1,40,2009
"11433",6,19,2,2,4,62352,10,17,1,40,2009
"11434",6,20,1,2,3,62352,10,17,1,40,2009
"11435",6,19,1,2,2,62352,10,17,1,40,2009
"11436",6,31,1,1,4,62353,10,17,1,58,2009
"11437",6,49,1,5,4,62354,10,17,7,57,2009
"11438",6,50,1,1,0,62354,10,17,7,57,2009
"11439",6,17,1,1,0,62355,10,17,10,20,2009
"11440",6,27,1,1,4,62355,10,17,10,20,2009
"11441",6,30,1,1,4,62356,11,1,1,0,2009
"11442",6,20,1,1,0,62356,11,1,1,0,2009
"11443",6,17,1,1,1,62357,11,1,1,4,2009
"11444",6,17,1,2,2,62357,11,1,1,4,2009
"11445",6,16,1,2,1,62357,11,1,1,4,2009
"11446",6,14,1,2,0,62357,11,1,1,4,2009
"11447",6,19,2,1,3,62357,11,1,1,4,2009
"11448",6,19,1,2,4,62357,11,1,1,4,2009
"11449",6,15,2,2,3,62357,11,1,1,4,2009
"11450",6,40,1,1,2,62358,11,1,1,15,2009
"11451",6,61,1,1,4,62358,11,1,1,15,2009
"11452",6,27,1,2,3,62358,11,1,1,15,2009
"11453",6,61,2,2,2,62358,11,1,1,15,2009
"11454",6,47,1,5,4,62359,11,1,1,42,2009
"11455",6,26,1,1,0,62359,11,1,1,42,2009
"11456",6,27,1,1,2,62360,11,1,2,20,2009
"11457",6,26,1,2,2,62360,11,1,2,20,2009
"11458",6,19,2,1,4,62360,11,1,2,20,2009
"11459",6,19,2,2,1,62360,11,1,2,20,2009
"11460",6,19,2,2,1,62360,11,1,2,20,2009
"11461",6,21,1,1,1,62360,11,1,2,20,2009
"11462",6,21,1,2,1,62360,11,1,2,20,2009
"11463",6,50,1,2,0,62360,11,1,2,20,2009
"11464",6,27,1,2,0,62360,11,1,2,20,2009
"11465",6,28,1,2,0,62360,11,1,2,20,2009
"11466",6,34,2,1,1,62360,11,1,2,20,2009
"11467",6,35,1,2,0,62360,11,1,2,20,2009
"11468",6,61,1,1,4,62361,11,1,5,15,2009
"11469",6,29,1,1,4,62361,11,1,5,15,2009
"11470",6,29,1,1,4,62362,11,1,10,10,2009
"11471",6,49,1,1,4,62363,11,1,14,40,2009
"11472",6,17,1,1,0,62363,11,1,14,40,2009
"11473",6,13,1,2,0,62363,11,1,14,40,2009
"11474",6,73,1,1,0,62363,11,1,14,40,2009
"11475",6,33,2,5,4,62364,11,1,16,5,2009
"11476",6,38,1,5,3,62364,11,1,16,5,2009
"11477",6,22,2,1,0,62364,11,1,16,5,2009
"11478",6,21,1,2,0,62364,11,1,16,5,2009
"11479",6,71,1,5,4,62365,11,1,16,10,2009
"11480",6,29,2,1,2,62365,11,1,16,10,2009
"11481",6,11,2,2,0,62365,11,1,16,10,2009
"11482",6,9,1,2,0,62365,11,1,16,10,2009
"11483",6,12,1,2,0,62365,11,1,16,10,2009
"11484",6,9,1,6,4,62366,11,1,18,4,2009
"11485",6,45,1,1,0,62366,11,1,18,4,2009
"11486",6,999,9,1,9,62366,11,1,18,4,2009
"11487",6,21,1,1,4,62367,11,1,18,41,2009
"11488",6,25,1,1,1,62368,11,1,19,15,2009
"11489",6,23,2,2,4,62368,11,1,19,15,2009
"11490",6,18,1,1,4,62369,11,1,22,30,2009
"11491",6,33,1,1,0,62370,11,2,15,18,2009
"11492",6,30,1,1,4,62370,11,2,15,18,2009
"11493",6,29,1,1,4,62371,11,2,18,0,2009
"11494",6,50,1,1,0,62371,11,2,18,0,2009
"11495",6,32,1,1,0,62371,11,2,18,0,2009
"11496",6,44,2,1,0,62371,11,2,18,0,2009
"11497",6,26,2,1,0,62371,11,2,18,0,2009
"11498",6,29,1,2,0,62371,11,2,18,0,2009
"11499",6,37,1,6,4,62372,11,2,18,44,2009
"11500",6,34,1,1,0,62372,11,2,18,44,2009
"11501",6,40,2,2,1,62372,11,2,18,44,2009
"11502",6,56,1,6,4,62373,11,2,23,25,2009
"11503",6,37,1,1,0,62373,11,2,23,25,2009
"11504",6,94,1,5,4,62374,11,3,14,5,2009
"11505",6,44,2,1,0,62374,11,3,14,5,2009
"11506",6,22,1,1,2,62375,11,4,11,12,2009
"11507",6,19,2,1,0,62375,11,4,11,12,2009
"11508",6,25,1,2,0,62375,11,4,11,12,2009
"11509",6,0,1,2,0,62375,11,4,11,12,2009
"11510",6,50,1,1,0,62375,11,4,11,12,2009
"11511",6,56,1,2,4,62375,11,4,11,12,2009
"11512",6,45,1,2,1,62375,11,4,11,12,2009
"11513",6,46,1,2,1,62375,11,4,11,12,2009
"11514",6,53,2,1,1,62376,11,4,15,5,2009
"11515",6,40,1,1,4,62376,11,4,15,5,2009
"11516",6,33,1,1,4,62377,11,4,11,25,2009
"11517",6,52,1,2,4,62377,11,4,11,25,2009
"11518",6,26,1,2,2,62377,11,4,11,25,2009
"11519",6,32,1,2,2,62377,11,4,11,25,2009
"11520",6,36,1,2,2,62377,11,4,11,25,2009
"11521",6,40,1,1,3,62378,11,9,18,32,2009
"11522",6,64,1,2,4,62378,11,9,18,32,2009
"11523",6,63,2,2,4,62378,11,9,18,32,2009
"11524",6,52,2,2,3,62378,11,9,18,32,2009
"11525",6,22,2,1,2,62379,11,11,15,50,2009
"11526",6,22,1,2,2,62379,11,11,15,50,2009
"11527",6,18,2,2,1,62379,11,11,15,50,2009
"11528",6,1,1,2,0,62379,11,11,15,50,2009
"11529",6,39,2,2,0,62379,11,11,15,50,2009
"11530",6,7,1,2,4,62379,11,11,15,50,2009
"11531",6,14,1,2,1,62379,11,11,15,50,2009
"11532",6,20,1,1,9,62380,11,11,0,8,2009
"11533",6,84,1,1,4,62380,11,11,0,8,2009
"11534",6,40,1,1,4,62381,11,12,3,30,2009
