STATE,ST_CASE,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,LAT,LON
28,280402,9,9,2018,1,0,52,33.40541111,-88.3312
28,280403,9,9,2018,1,12,37,32.17139167,-90.1737
28,280404,12,9,2018,4,7,45,31.72855556,-91.0622
28,280405,12,9,2018,4,15,34,33.74271667,-89.6691
28,280406,13,9,2018,5,2,38,30.41486111,-88.8364
28,280407,14,9,2018,6,21,0,33.48386944,-90.6431
28,280408,15,9,2018,7,1,24,31.462675,-89.4443
28,280409,15,9,2018,7,20,35,34.29576111,-90.0145
28,280410,15,9,2018,7,20,38,32.28794722,-90.2192
28,280411,16,9,2018,1,14,52,34.95281389,-90.0063
28,280412,16,9,2018,1,5,22,32.29524722,-89.7921
28,280413,18,9,2018,3,19,26,31.74479444,-89.1478
28,280414,18,9,2018,3,20,16,33.81185833,-89.7986
28,280415,18,9,2018,3,22,36,31.43935,-90.4571
28,280416,20,9,2018,5,5,24,33.48051111,-90.1505
28,280417,21,9,2018,6,4,29,32.72209444,-90.37
28,280418,22,9,2018,7,4,11,31.68384722,-90.6051
28,280419,24,9,2018,2,21,38,34.96738333,-88.5599
28,280420,24,9,2018,2,23,10,33.20576667,-88.5695
28,280421,25,9,2018,3,12,30,33.50044722,-89.1334
28,280422,26,9,2018,4,0,55,33.467275,-89.8724
28,280423,27,9,2018,5,18,51,33.59710556,-88.4243
28,280424,28,9,2018,6,9,7,34.77916389,-88.4794
28,280425,4,9,2018,3,4,10,34.50646389,-88.3517
28,280426,6,9,2018,5,6,20,30.42712778,-89.1141
28,280427,15,9,2018,7,18,37,30.87056111,-89.1804
28,280428,1,10,2018,2,2,0,32.47958333,-90.2888
28,280429,1,10,2018,2,16,51,34.96263611,-90.0374
28,280430,2,10,2018,3,16,24,32.32573611,-88.7774
28,280431,3,10,2018,4,8,10,31.42433611,-90.4796
28,280432,3,10,2018,4,14,35,30.49320833,-89.1053
28,280433,4,10,2018,5,0,44,34.91699444,-89.7672
28,280434,4,10,2018,5,20,59,30.40306111,-89.0268
28,280435,5,10,2018,6,6,30,34.35796944,-90.2672
28,280436,5,10,2018,6,12,17,31.87515278,-90.1399
28,280437,5,10,2018,6,17,15,34.38222222,-88.8877
28,280438,5,10,2018,6,18,17,30.81717778,-89.5082
28,280439,6,10,2018,7,1,12,30.35518333,-89.4224
28,280440,6,10,2018,7,16,31,30.333325,-89.5141
28,280441,7,10,2018,1,6,10,33.40561667,-88.3316
28,280442,7,10,2018,1,20,26,30.47088889,-88.4091
28,280443,7,10,2018,1,21,31,33.58051944,-88.4287
28,280444,7,10,2018,1,22,22,30.61053056,-88.6417
28,280445,8,10,2018,2,3,32,33.74038889,-88.406
28,280446,9,10,2018,3,6,48,34.510625,-89.5141
28,280447,9,10,2018,3,10,8,33.54958056,-88.4333
28,280448,10,10,2018,4,3,6,34.04412778,-89.8837
28,280449,10,10,2018,4,5,15,31.63272778,-88.593
28,280450,10,10,2018,4,14,37,34.14082222,-89.5957
28,280451,11,10,2018,5,13,50,33.40213889,-90.8802
28,280452,11,10,2018,5,15,20,34.78793611,-89.8056
28,280453,11,10,2018,5,18,23,33.21916111,-90.6382
28,280454,12,10,2018,6,4,26,33.82642778,-89.4564
28,280455,12,10,2018,6,8,46,31.10607222,-91.2933
28,280456,12,10,2018,6,13,17,32.34327222,-88.947
28,280457,14,10,2018,1,3,29,34.64732778,-89.1789
28,280458,14,10,2018,1,20,42,33.25885556,-88.95
28,280459,15,10,2018,2,6,55,34.98509722,-89.8306
28,280460,15,10,2018,2,15,41,32.31500278,-90.1591
28,280461,15,10,2018,2,23,12,30.37082778,-88.5499
28,280462,16,10,2018,3,0,4,33.95106944,-90.7555
28,280463,16,10,2018,3,6,27,32.27611389,-90.1751
28,280464,16,10,2018,3,8,42,34.27166111,-89.9242
28,280465,16,10,2018,3,20,16,30.37503333,-89.3779
28,280466,17,10,2018,4,14,15,31.93068611,-90.9943
28,280467,17,10,2018,4,19,59,31.86463333,-89.7313
28,280468,18,10,2018,5,3,37,30.47189167,-89.6859
28,280469,18,10,2018,5,6,10,31.00919444,-90.1727
28,280470,18,10,2018,5,12,24,33.73913889,-88.4366
28,280471,18,10,2018,5,17,52,30.35013889,-89.1537
28,280472,18,10,2018,5,22,45,31.30460278,-89.4986
28,280473,19,10,2018,6,21,45,31.92997222,-90.4005
28,280474,19,10,2018,6,21,49,30.44865833,-88.5421
28,280475,20,10,2018,7,2,55,31.280775,-89.2932
28,280476,19,10,2018,6,19,40,33.47354722,-90.5134
28,280477,21,10,2018,1,14,10,32.63997778,-89.8063
28,280478,21,10,2018,1,14,30,34.388925,-89.1293
28,280479,21,10,2018,1,20,6,31.71579167,-88.8263
28,280480,22,10,2018,2,10,7,34.35860556,-88.8411
28,280481,22,10,2018,2,14,5,31.55056667,-91.3712
28,280482,22,10,2018,2,15,36,31.69583889,-89.2991
28,280483,22,10,2018,2,16,39,34.35435833,-88.8409
28,280484,25,10,2018,5,5,24,30.42147778,-89.0924
28,280485,25,10,2018,5,19,15,33.95245278,-90.7563
28,280486,26,10,2018,6,8,52,34.74216944,-89.6689
28,280487,26,10,2018,6,8,33,34.95263889,-88.2384
28,280488,26,10,2018,6,19,0,34.60470556,-89.0513
28,280489,27,10,2018,7,18,24,32.62391667,-90.0548
28,280490,27,10,2018,7,18,59,30.46392222,-89.1157
28,280491,28,10,2018,1,19,11,31.8773,-89.0434
28,280492,27,10,2018,7,0,27,32.32672222,-90.2006
28,280493,30,10,2018,3,15,53,31.16840556,-88.5014
28,280494,31,10,2018,4,6,36,34.46551944,-88.5651
28,280495,1,11,2018,5,3,16,32.013625,-90.9553
28,280496,2,11,2018,6,23,48,31.22799722,-90.1168
28,280497,3,11,2018,7,3,35,32.42509444,-90.128
28,280498,3,11,2018,7,11,34,30.45391111,-88.8604
28,280499,3,11,2018,7,19,53,31.87939722,-89.7221
28,280500,3,11,2018,7,23,40,33.45653333,-88.8004
28,280501,4,11,2018,1,1,56,34.69729722,-89.8465
28,280502,4,11,2018,1,8,9,32.55301667,-90.3123
28,280503,4,11,2018,1,21,1,33.62366667,-89.7883
28,280504,5,11,2018,2,17,47,33.31566111,-91.0445
28,280506,6,11,2018,3,20,42,31.24171944,-89.2747
28,280507,7,11,2018,4,13,20,34.96141944,-89.9989
28,280508,7,11,2018,4,18,27,34.35793889,-89.5905
28,280509,7,11,2018,4,19,38,34.935925,-88.7737
28,280510,8,11,2018,5,9,52,30.59536389,-88.7208
28,280511,8,11,2018,5,22,33,33.10821111,-90.0529
28,280512,9,11,2018,6,4,32,32.38771944,-90.1946
28,280513,9,11,2018,6,18,8,34.62383889,-89.2056
28,280514,12,11,2018,2,14,10,31.74050556,-90.442
28,280515,11,11,2018,1,18,41,30.38376111,-89.1466
28,280516,12,11,2018,2,5,23,33.9854,-90.0801
28,280517,9,11,2018,6,20,42,32.67229444,-90.0604
28,280518,13,11,2018,3,6,0,31.38826389,-89.3756
28,280519,13,11,2018,3,12,47,31.30335833,-89.5094
28,280520,13,11,2018,3,17,29,33.58756667,-88.4975
28,280521,13,11,2018,3,19,21,34.32934167,-89.4139
28,280522,14,11,2018,4,12,35,34.87906389,-89.7257
28,280523,16,11,2018,6,8,27,30.53143056,-89.2336
28,280524,16,11,2018,6,11,11,34.39340556,-88.7679
28,280525,16,11,2018,6,16,51,31.39059722,-88.6649
28,280526,16,11,2018,6,22,49,32.78139167,-89.2533
28,280527,30,10,2018,3,11,32,32.29149722,-90.1489
28,280528,17,11,2018,7,9,9,34.11759444,-88.6019
28,280529,17,11,2018,7,18,14,33.61233333,-88.451
28,280530,18,11,2018,1,23,50,32.096725,-90.0408
28,280531,19,11,2018,2,4,29,32.31547222,-90.2137
28,280532,19,11,2018,2,11,22,32.403925,-90.7865
28,280533,20,11,2018,3,14,33,31.58260556,-89.5237
28,280534,22,11,2018,5,6,14,32.36064167,-90.2337
28,280535,21,11,2018,4,9,59,30.38374167,-89.1611
28,280536,22,11,2018,5,10,26,30.99808056,-89.4205
28,280537,22,11,2018,5,14,3,33.75368611,-88.6841
28,280538,23,11,2018,6,13,14,33.93370556,-88.3991
28,280539,23,11,2018,6,18,9,33.59389444,-88.659
28,280540,24,11,2018,7,2,33,32.39658056,-89.8464
28,280541,24,11,2018,7,2,37,32.77084167,-89.1272
28,280542,24,11,2018,7,12,26,31.85196111,-91.0937
28,280543,24,11,2018,7,14,55,32.26915,-90.1505
28,280544,26,11,2018,2,5,48,30.78608611,-89.7881
28,280545,27,11,2018,3,18,30,32.26851667,-90.292
28,280546,27,11,2018,3,20,34,32.13401389,-89.8444
28,280547,29,11,2018,5,6,50,30.56387778,-89.6064
28,280548,29,11,2018,5,13,15,34.85754167,-89.7013
28,280550,29,11,2018,5,22,0,34.31807778,-88.868
28,280551,28,11,2018,4,22,15,32.08097778,-90.0517
28,280552,30,11,2018,6,19,45,33.07753611,-89.8985
28,280553,27,1,2018,7,9,11,31.51488056,-89.9337
28,280554,2,10,2018,3,7,25,32.380925,-90.8697
28,280555,18,10,2018,5,23,50,33.86880278,-89.5304
28,280556,21,10,2018,1,12,0,32.34881667,-89.6711
28,280557,15,11,2018,5,17,47,32.60215278,-90.0798
28,280558,15,11,2018,5,18,0,33.39911111,-90.8926
28,280559,1,12,2018,7,4,22,32.73343611,-89.0813
28,280560,2,12,2018,1,22,25,31.27769444,-89.2903
28,280561,3,12,2018,2,5,58,32.28354722,-90.2773
28,280562,3,12,2018,2,20,30,31.79145833,-89.0249
28,280563,24,8,2018,6,16,15,31.81315278,-89.2371
28,280564,4,12,2018,3,15,1,34.83333611,-89.5647
28,280565,5,12,2018,4,16,4,32.79816111,-89.3333
28,280566,6,12,2018,5,8,1,33.21809167,-88.9834
28,280567,6,12,2018,5,16,4,32.405375,-89.996
28,280568,7,12,2018,6,17,50,33.91416944,-90.3288
28,280569,8,12,2018,7,3,16,30.51061944,-88.9367
28,280570,11,12,2018,3,1,40,34.94658889,-89.289
28,280571,11,12,2018,3,7,34,34.05253333,-89.2149
28,280572,12,12,2018,4,14,40,30.39868611,-88.9036
28,280573,12,12,2018,4,15,11,32.35683889,-90.4133
28,280574,13,12,2018,5,11,2,32.67778611,-88.9679
28,280575,14,12,2018,6,13,37,32.83089167,-88.4628
28,280576,14,12,2018,6,14,42,31.48253611,-90.9149
28,280577,14,12,2018,6,19,35,31.53101111,-89.7484
28,280578,17,12,2018,2,0,43,32.10215556,-88.7078
28,280579,17,12,2018,2,14,29,33.48706667,-89.7572
28,280580,19,12,2018,4,9,27,34.44264722,-89.8984
28,280581,20,12,2018,5,18,30,30.40102778,-89.0121
28,280582,20,12,2018,5,18,51,32.36048611,-90.6706
28,280583,21,12,2018,6,22,44,34.63671667,-89.7458
28,280584,22,12,2018,7,2,24,34.96316944,-89.8456
28,280585,23,12,2018,1,15,39,33.78735,-89.3642
28,280586,15,12,2018,7,10,44,34.96261667,-90.0469
28,280587,6,4,2018,6,7,0,34.19073056,-90.5752
28,280588,10,11,2018,7,4,36,30.41230833,-88.894
28,280589,23,12,2018,1,18,30,30.56385556,-89.1087
28,280590,25,12,2018,3,14,40,33.09041944,-88.9586
28,280591,26,12,2018,4,10,4,34.91595278,-89.618
28,280592,26,12,2018,4,21,11,32.92685,-90.1713
28,280593,27,12,2018,5,11,52,31.37503889,-89.0873
28,280594,29,12,2018,7,5,34,34.20899167,-89.2635
28,280595,29,12,2018,7,17,6,32.34004722,-89.4835
28,280596,31,12,2018,2,19,0,30.45406944,-88.8504
28,280597,31,12,2018,2,22,26,33.51026944,-90.121
28,280598,21,5,2018,2,11,38,32.89428056,-89.9725
28,280599,5,8,2018,1,2,55,32.30677222,-90.9035
28,280600,28,8,2018,3,5,54,33.370475,-91.0061
28,280601,1,10,2018,2,10,18,34.92763056,-88.575
28,280602,30,11,2018,6,16,37,32.30820833,-90.2277
28,280603,16,12,2018,1,17,58,34.90431111,-90.2197
28,280604,31,12,2018,2,1,9,32.36326944,-90.5202
28,280605,20,12,2018,5,21,30,34.26471111,-88.7036
29,290001,1,1,2018,2,1,15,39.63744444,-94.3217
29,290002,1,1,2018,2,4,9,38.94774167,-94.548
29,290003,1,1,2018,2,10,10,38.16736111,-90.4506
29,290004,2,1,2018,3,17,25,38.70658333,-90.2302
29,290005,4,1,2018,5,17,40,37.30411111,-92.397
29,290006,5,1,2018,6,18,50,38.74980556,-90.3273
29,290007,5,1,2018,6,23,26,38.44961111,-90.4385
29,290008,5,1,2018,6,15,45,38.88027778,-94.5286
29,290010,6,1,2018,7,13,48,37.19,-93.3271
29,290011,7,1,2018,1,0,40,40.34947222,-94.8742
29,290012,7,1,2018,1,1,5,38.76939722,-90.2209
29,290013,7,1,2018,1,22,10,38.48356944,-90.341
29,290014,8,1,2018,2,17,55,38.24983333,-90.5485
29,290015,9,1,2018,3,18,48,38.37822222,-90.6234
29,290016,9,1,2018,3,16,1,38.71098611,-90.6859
29,290017,10,1,2018,4,1,51,38.04502778,-93.699
29,290018,10,1,2018,4,11,16,39.96663889,-94.8852
29,290019,10,1,2018,4,12,18,38.71083611,-90.2531
29,290020,10,1,2018,4,22,14,39.37133333,-94.2681
29,290021,10,1,2018,4,22,22,36.51866667,-93.2358
29,290022,11,1,2018,5,16,0,38.40619444,-93.3278
29,290023,11,1,2018,5,19,0,39.82502778,-92.7322
29,290024,13,1,2018,7,21,0,37.90872222,-91.7702
29,290025,14,1,2018,1,10,20,38.464775,-90.3571
29,290026,13,1,2018,7,99,99,36.72202778,-93.1879
29,290027,14,1,2018,1,0,7,38.32783333,-90.5224
29,290028,14,1,2018,1,15,35,36.99444444,-91.6434
29,290029,15,1,2018,2,7,27,38.81475,-90.9461
29,290030,15,1,2018,2,12,35,38.39094444,-90.9832
29,290031,15,1,2018,2,19,40,36.67086111,-91.7559
29,290032,16,1,2018,3,1,40,39.09156389,-94.3489
29,290033,16,1,2018,3,15,30,37.34672222,-93.7566
29,290034,16,1,2018,3,22,20,38.2655,-91.1116
29,290035,17,1,2018,4,6,53,37.62477778,-90.2879
29,290036,17,1,2018,4,21,24,37.09705556,-93.2975
29,290037,19,1,2018,6,10,40,38.54736111,-93.2157
29,290038,19,1,2018,6,15,21,39.8695,-94.1391
29,290039,20,1,2018,7,13,40,38.87567778,-90.9082
29,290040,20,1,2018,7,15,40,37.13375556,-93.2965
29,290041,21,1,2018,1,1,19,38.68690278,-90.2709
29,290042,25,1,2018,5,17,55,39.34452778,-91.2171
29,290043,26,1,2018,6,23,14,38.99813889,-94.556
29,290044,27,1,2018,7,19,51,38.938675,-94.5471
29,290045,27,1,2018,7,11,20,38.52372222,-90.7576
29,290046,27,1,2018,7,15,20,38.50536111,-90.6666
29,290047,27,1,2018,7,21,6,38.78471944,-90.3253
29,290048,13,1,2018,7,2,10,38.66200833,-90.1971
29,290049,27,1,2018,7,23,38,39.28904722,-94.7706
29,290050,28,1,2018,1,16,42,39.06155278,-94.5533
29,290051,28,1,2018,1,18,38,38.69852778,-90.4204
29,290052,29,1,2018,2,8,53,38.75375,-90.7003
29,290053,31,1,2018,4,9,40,36.92202778,-92.7108
29,290054,4,2,2018,1,14,30,37.75833333,-92.5388
29,290055,7,1,2018,1,9,18,39.91563889,-92.4743
29,290056,4,2,2018,1,11,40,39.30997222,-94.1136
29,290057,4,2,2018,1,15,13,39.31536111,-91.6432
29,290058,4,2,2018,1,16,32,37.68277778,-90.9296
29,290059,4,2,2018,1,19,14,37.31103611,-89.526
29,290060,5,2,2018,2,15,25,39.00013889,-93.73
29,290061,21,1,2018,1,0,39,37.03335556,-94.5147
29,290062,5,2,2018,2,14,27,38.61095556,-90.664
29,290063,6,2,2018,3,22,15,39.93638889,-94.9317
29,290064,6,2,2018,3,13,35,36.64372222,-91.9407
29,290065,7,2,2018,4,16,15,36.96730556,-94.0227
29,290066,8,2,2018,5,14,11,38.61913889,-93.2679
29,290067,8,2,2018,5,17,18,37.20497222,-94.3236
29,290068,8,2,2018,5,18,51,36.525,-93.6638
29,290069,9,2,2018,6,10,46,38.49719444,-90.6908
29,290070,9,2,2018,6,17,0,36.86377778,-93.5423
29,290071,9,2,2018,6,10,45,36.43245556,-89.7018
29,290072,10,2,2018,7,21,19,38.20716667,-91.1754
29,290073,10,2,2018,7,8,35,37.35122222,-93.2663
29,290074,12,2,2018,2,5,15,36.8995,-89.6336
29,290075,12,2,2018,2,21,11,38.60498333,-90.2692
29,290076,9,1,2018,3,6,27,38.61272222,-90.2001
29,290077,15,2,2018,5,19,34,37.14019167,-93.2574
29,290078,16,2,2018,6,23,24,39.16202778,-93.8855
29,290079,16,2,2018,6,11,5,37.81894444,-92.3595
29,290080,16,2,2018,6,20,50,37.18069444,-89.5551
29,290081,8,1,2018,2,18,0,36.85538889,-94.3396
29,290082,15,1,2018,2,16,40,36.95094444,-91.933
29,290083,31,1,2018,4,20,30,36.92677778,-90.7595
29,290084,3,2,2018,7,1,27,37.72833333,-92.6005
29,290085,4,2,2018,1,15,4,37.40902778,-92.8905
29,290086,10,2,2018,7,18,0,39.05991667,-91.8946
29,290087,11,2,2018,1,10,20,37.00691667,-93.2294
29,290088,12,2,2018,2,23,50,36.6935,-93.0658
29,290089,13,2,2018,3,13,25,37.37711111,-92.8605
29,290090,14,2,2018,4,14,12,38.77255556,-93.657
29,290091,29,1,2018,2,4,44,38.75868889,-90.4344
29,290092,11,2,2018,1,4,10,39.33238611,-94.6956
29,290093,17,2,2018,7,7,21,38.86758333,-90.7188
29,290094,17,2,2018,7,5,51,38.78170556,-90.4887
29,290095,18,2,2018,1,21,48,36.65497222,-90.5202
29,290096,20,2,2018,3,19,16,37.31158333,-93.3311
29,290097,1,2,2018,5,21,51,36.64888056,-93.3034
29,290098,12,2,2018,2,19,37,38.65371389,-90.5689
29,290099,20,2,2018,3,19,27,38.59283611,-90.5529
29,290100,23,2,2018,6,21,40,38.58173611,-90.2671
29,290101,27,2,2018,3,19,29,39.09771667,-94.5913
29,290102,23,1,2018,3,8,13,38.63847222,-90.4618
29,290103,7,2,2018,4,9,23,37.00612222,-94.5513
29,290104,17,2,2018,7,99,99,38.96139722,-92.2809
29,290105,2,3,2018,6,1,16,38.94219444,-94.5363
29,290106,2,3,2018,6,11,26,39.08147778,-94.5748
29,290107,2,3,2018,6,4,49,38.95317222,-94.5297
29,290108,3,3,2018,7,1,19,38.77213056,-90.3013
29,290109,4,3,2018,1,18,3,38.52988611,-90.3052
29,290110,5,3,2018,2,4,41,39.03011944,-94.5541
29,290111,5,3,2018,2,5,46,36.80438889,-90.0514
29,290112,5,3,2018,2,12,10,39.42233333,-92.4845
29,290113,5,3,2018,2,23,25,39.02327778,-94.3603
29,290114,7,3,2018,4,11,38,37.26397222,-94.5954
29,290115,7,3,2018,4,14,20,36.59330556,-90.7204
29,290116,8,3,2018,5,14,44,36.69527778,-92.0078
29,290117,8,3,2018,5,6,8,39.37555556,-93.4849
29,290118,9,3,2018,6,11,33,36.89727778,-93.2396
29,290119,10,3,2018,7,20,40,39.44830556,-94.3667
29,290120,11,3,2018,1,1,24,38.464475,-90.3562
29,290121,7,3,2018,4,17,55,39.02668889,-94.4157
29,290122,8,3,2018,5,17,35,37.59738889,-93.1202
29,290123,11,3,2018,1,22,43,39.06331944,-94.4876
29,290124,12,3,2018,2,15,49,37.86983333,-89.8311
29,290125,13,3,2018,3,7,40,38.37605556,-90.3736
29,290126,13,3,2018,3,16,5,37.04052778,-90.298
29,290127,13,3,2018,3,7,50,36.65838889,-89.9668
29,290128,9,3,2018,6,12,0,38.30116667,-92.8226
29,290129,13,3,2018,3,7,53,39.69888333,-94.8863
29,290130,13,3,2018,3,17,45,36.74502778,-93.9857
29,290131,16,3,2018,6,12,20,36.88136111,-92.0373
29,290132,16,3,2018,6,20,20,36.04641667,-90.2549
29,290133,16,3,2018,6,20,29,39.39716944,-94.3937
29,290134,18,3,2018,1,15,19,38.45311111,-90.897
29,290135,18,3,2018,1,14,36,37.66558333,-92.5573
29,290136,20,3,2018,3,1,45,38.48723056,-90.3338
29,290137,22,3,2018,5,19,50,38.94844444,-92.4961
29,290138,24,3,2018,7,13,18,37.45930556,-93.3545
29,290139,25,3,2018,1,12,20,37.7575,-93.2908
29,290140,25,3,2018,1,1,12,37.9585,-92.2802
29,290141,25,3,2018,1,9,37,36.68761111,-90.4846
29,290142,26,3,2018,2,7,53,38.93430556,-92.9301
29,290143,28,3,2018,4,13,0,38.75986111,-94.166
29,290144,29,3,2018,5,14,37,37.69963889,-90.6637
29,290145,7,2,2018,4,8,39,38.70058333,-90.2441
29,290146,17,3,2018,7,4,14,40.04436111,-95.1376
29,290147,17,3,2018,7,13,30,36.9105,-90.1085
29,290148,17,1,2018,4,13,38,38.4365,-90.991
29,290149,24,1,2018,4,19,48,38.43505278,-90.955
29,290150,4,2,2018,1,14,20,37.70987778,-92.6681
29,290151,17,2,2018,7,18,0,36.91322222,-92.8083
29,290152,25,2,2018,1,9,3,36.67280556,-93.2162
29,290153,4,3,2018,1,1,36,38.83468333,-91.9711
29,290154,5,3,2018,2,22,42,39.06046667,-94.5383
29,290155,12,3,2018,2,1,55,39.29588611,-94.6853
29,290156,13,3,2018,3,19,8,38.93018889,-94.4991
29,290157,16,3,2018,6,8,43,38.47753333,-90.3962
29,290158,16,3,2018,6,13,35,37.70694444,-89.8898
29,290159,17,3,2018,7,1,0,38.63866111,-90.1949
29,290160,21,3,2018,4,21,36,38.69806111,-90.2608
29,290161,21,3,2018,4,15,7,39.03685278,-94.2714
29,290162,22,3,2018,5,7,9,38.07319444,-92.802
29,290163,26,3,2018,2,2,20,38.84183333,-90.8598
29,290164,30,3,2018,6,16,30,37.01111111,-92.9674
29,290165,30,3,2018,6,1,6,38.28861111,-90.8699
29,290166,31,3,2018,7,16,35,38.70738889,-90.7841
29,290167,2,4,2018,2,18,50,39.89891667,-94.1301
29,290168,12,2,2018,2,13,49,38.64409722,-90.2647
29,290169,12,3,2018,2,17,42,36.75027778,-89.9646
29,290170,3,4,2018,3,13,30,38.33208333,-91.9104
29,290171,5,4,2018,5,20,33,37.06651111,-94.4117
29,290172,5,4,2018,5,15,26,38.38141667,-90.9665
29,290173,5,4,2018,5,3,0,37.61127778,-93.2762
29,290174,6,4,2018,6,19,1,38.6524,-90.1939
29,290175,6,4,2018,6,20,0,37.38902778,-93.219
29,290176,6,4,2018,6,1,15,38.27138889,-90.6456
29,290177,7,4,2018,7,19,53,38.76135833,-90.222
29,290178,7,4,2018,7,1,58,37.21743611,-93.2932
29,290179,8,4,2018,1,10,41,39.01879722,-94.5893
29,290180,8,4,2018,1,15,25,37.95369444,-90.8055
29,290181,8,4,2018,1,15,20,37.953,-90.8049
29,290182,18,4,2018,4,3,7,38.63036111,-90.5143
29,290183,19,4,2018,5,9,51,37.07621944,-94.494
29,290184,19,4,2018,5,22,26,38.71529722,-90.2337
29,290185,20,4,2018,6,17,50,38.32336111,-92.6674
29,290186,20,4,2018,6,12,38,36.83105556,-92.6039
29,290187,21,4,2018,7,6,50,37.89422222,-93.3759
29,290189,22,4,2018,1,1,5,38.34169444,-90.3931
29,290190,2,3,2018,6,14,24,38.98875,-92.9453
29,290191,9,4,2018,2,17,30,37.94608333,-92.9838
29,290192,9,4,2018,2,17,8,37.98511111,-91.6779
29,290193,10,4,2018,3,22,53,39.78858333,-94.2058
29,290194,10,4,2018,3,4,0,38.28630556,-90.537
29,290195,10,4,2018,3,11,50,38.21691667,-94.1789
29,290196,10,4,2018,3,13,45,37.58538889,-90.5918
29,290197,10,4,2018,3,10,30,37.11958333,-93.5436
29,290198,11,4,2018,4,21,20,39.10460556,-94.5714
29,290199,11,4,2018,4,15,59,38.51235556,-90.3177
29,290200,12,4,2018,5,21,11,39.29980556,-94.4902
29,290201,12,4,2018,5,12,17,38.76894444,-90.7751
29,290202,12,4,2018,5,11,59,38.50580556,-90.6234
29,290203,12,4,2018,5,22,53,38.64847222,-93.2957
29,290204,13,4,2018,6,5,22,37.61772222,-92.6497
29,290205,14,4,2018,7,15,50,37.57238889,-91.4691
29,290206,15,4,2018,1,6,15,39.238575,-94.6583
29,290207,15,4,2018,1,3,15,38.84905556,-91.2818
29,290208,16,4,2018,2,22,45,40.37919444,-93.7468
29,290209,16,4,2018,2,20,22,38.83005556,-94.3757
29,290210,17,4,2018,3,14,42,37.20484722,-93.3307
29,290211,22,4,2018,1,0,9,39.72707222,-94.8431
29,290212,22,4,2018,1,14,2,38.6532,-90.2441
29,290213,22,4,2018,1,99,99,39.8015,-91.453
29,290214,7,4,2018,7,18,2,38.97286111,-91.0729
29,290215,25,4,2018,4,13,58,37.24893611,-93.2616
29,290216,26,4,2018,5,13,35,37.66366667,-89.9422
29,290217,26,4,2018,5,20,1,38.71524167,-90.2274
29,290218,26,4,2018,5,14,30,38.73852778,-92.6454
29,290219,27,4,2018,6,7,9,36.78433333,-90.4326
29,290220,27,4,2018,6,16,42,39.00186111,-90.9743
29,290221,27,4,2018,6,20,25,39.13313889,-92.3544
29,290222,28,4,2018,7,14,13,38.74186111,-93.6101
29,290223,7,2,2018,4,0,35,39.16722222,-94.1996
29,290224,13,2,2018,3,18,36,38.65269444,-90.2228
29,290225,28,4,2018,7,17,24,39.74084444,-94.8012
29,290226,30,4,2018,2,13,5,38.72246944,-90.2397
29,290227,30,4,2018,2,17,11,38.58205556,-90.8413
29,290228,1,5,2018,3,11,48,37.87011667,-94.344
29,290229,1,5,2018,3,22,30,36.66422222,-90.565
29,290230,1,5,2018,3,10,3,39.04602222,-94.4176
29,290232,7,4,2018,7,16,15,38.39383333,-90.7301
29,290233,1,5,2018,3,15,34,40.41491667,-91.7058
29,290234,4,5,2018,6,13,55,37.69908333,-91.618
29,290235,5,5,2018,7,15,31,36.91369444,-93.9054
29,290236,5,5,2018,7,23,0,38.18916667,-92.6345
29,290237,6,5,2018,1,12,50,39.29461111,-94.5104
29,290238,6,5,2018,1,22,50,36.97436111,-91.8404
29,290240,7,5,2018,2,22,40,38.86372222,-90.2217
29,290241,7,5,2018,2,19,5,36.53591667,-94.1844
29,290242,9,5,2018,4,21,40,37.85477778,-94.1229
29,290243,9,5,2018,4,13,26,37.89694444,-93.9549
29,290244,10,5,2018,5,20,36,39.74550556,-94.8018
29,290245,11,5,2018,6,9,43,36.91619444,-94.009
29,290246,1,5,2018,3,14,43,39.06288889,-94.5601
29,290247,11,5,2018,6,17,0,36.57616667,-94.4653
29,290248,12,5,2018,7,10,40,39.06109444,-94.4937
29,290249,12,5,2018,7,16,36,38.11108333,-92.6896
29,290250,12,5,2018,7,3,54,38.69480556,-91.8971
29,290251,12,5,2018,7,12,46,37.09075,-93.298
29,290252,12,5,2018,7,18,20,37.1185,-91.3514
29,290253,12,5,2018,7,14,44,38.80758611,-94.4568
29,290254,13,5,2018,1,10,10,37.16302778,-93.8397
29,290255,13,5,2018,1,11,45,38.09677778,-92.6859
29,290256,13,5,2018,1,15,47,38.48680556,-90.7009
29,290257,13,5,2018,1,13,40,37.63572222,-89.9738
29,290258,14,5,2018,2,9,28,39.1008,-94.574
29,290259,14,5,2018,2,1,17,38.3335,-90.6687
29,290260,14,5,2018,2,21,0,37.52922222,-90.3056
29,290261,16,5,2018,4,20,10,38.41252778,-91.5229
29,290262,16,5,2018,4,5,30,37.09841667,-89.9673
29,290263,17,5,2018,5,17,10,39.2452,-94.4101
29,290264,18,5,2018,6,17,36,38.5645,-90.2401
29,290265,19,5,2018,7,0,41,38.25502778,-90.4034
29,290266,21,5,2018,2,21,40,38.22811111,-91.7736
29,290267,21,5,2018,2,5,55,37.97541667,-92.3566
29,290268,8,3,2018,5,17,43,38.65336944,-90.2015
29,290269,29,3,2018,5,1,12,37.24326389,-93.311
29,290270,14,5,2018,2,17,25,39.18005556,-92.5806
